X,Y,Plant_Code,Plant_Name,State,Zip,PrimSource
-112.1847,48.5333,57050,NaturEner Glacier Wind Energy 2,Montana,59435,wind
-74.078611,39.943333,58172,Seaside Heights Power Plant,New Jersey,8751,petroleum
-162.965728,67.570931,57051,Noatak,Alaska,99761,petroleum
-82.178333,34.894167,58173,BMW Manufacturing Co,South Carolina,29651,biomass
-170.475661,63.695267,57052,Savoonga,Alaska,99769,petroleum
-71.98,42.264167,58174,Wilson Solar,Massachusetts,1562,solar
-164.6544,62.6833,57053,Alakanuk,Alaska,99554,petroleum
-89.093333,42.221944,58177,Kishwaukee CHP Plant,Illinois,61109,biomass
-160.348128,61.526858,57054,Upper Kalskag,Alaska,99607,petroleum
-86.014444,39.853056,58178,M. G. Emmett J. Bean Federal Center,Indiana,46249,solar
-162.286322,63.521047,57055,Stebbins,Alaska,99671,petroleum
-86.365,35.851389,58179,MTSU Power Co-Gen Plant,Tennessee,37132,natural gas
-165.581497,61.843036,57056,Scammon Bay,Alaska,99662,petroleum
-115.481944,32.982778,58545,Community Solar 1,California,92227,solar
-70.936125,43.13674,58180,UNH 7.9 MW Plant,New Hampshire,3824,biomass
-86.28,42.175833,58546,Watervliet,Michigan,49098,biomass
-87.835556,41.855833,58181,Loyola University Health Plant,Illinois,60153,natural gas
-108.785556,38.2725,58547,SMPA Solar 1 Community Solar,Colorado,81411,solar
-99.305833,39.761111,58183,Prairie Horizon Agri Energy,Kansas,67611,natural gas
-104.832222,37.772222,58548,Huerfano River Wind,Colorado,81089,wind
-72.136111,41.452778,58184,Rand Whitney CHP Plant,Connecticut,6353,natural gas
-159.581667,21.901944,58549,Port Allen Solar,Hawaii,96705,solar
-72.512222,42.371667,58185,Amherst College Co Gen,Massachusetts,1002,natural gas
-73.865,42.586944,58550,Owens Corning at Bethlehem,New York,12067,solar
-161.910647,59.747436,57057,Quinhagak,Alaska,99655,petroleum
-162.880706,61.936456,57058,Pilot Station,Alaska,99650,petroleum
-161.167103,64.932089,57059,Koyuk,Alaska,99753,petroleum
-162.263717,64.616558,57060,Elim,Alaska,99739,petroleum
-162.0383,63.4775,57061,St. Michael,Alaska,99659,petroleum
-171.712439,63.777058,57062,Gambell,Alaska,99742,petroleum
-157.140206,66.888114,57063,Shungnak,Alaska,99773,petroleum
-163.553106,63.03215,57064,Kotlik,Alaska,99620,petroleum
-73.68,42.696944,58186,HVCC Cogen Plant,New York,12180,natural gas
-164.538447,67.726644,57065,Kivalina,Alaska,99750,petroleum
-74.34,40.516111,58187,180 Raritan Solar,New Jersey,8817,solar
-162.5197,60.8731,57066,Kasigluk,Alaska,99609,petroleum
-120.618333,35.184444,58190,Thomas M Knott Cogen Facility,California,93401,natural gas
-165.108575,60.530142,57067,Toksook Bay,Alaska,99637,petroleum
-73.211111,41.168056,58551,"Bridgeport Fuel Cell, LLC",Connecticut,6605,natural gas
-112.733889,40.913333,58191,US Magnesium,Utah,84029,natural gas
-85.985556,39.662778,58552,"Indy Solar I, LLC",Indiana,46259,solar
-100.803611,37.110556,58192,Arkalon Ethanol LLC,Kansas,67901,natural gas
-86.259722,39.659444,58553,"Indy Solar III, LLC",Indiana,46259,solar
-100.8361,37.9586,58193,Bonanza BioEnergy LLC,Kansas,67846,natural gas
-72.445833,41.955,58554,"Somers Solar Center, LLC",Connecticut,6071,solar
-77.864722,40.792778,58194,West Campus Steam Plant,Pennsylvania,16802,natural gas
-85.985556,39.662778,58556,"Indy Solar II, LLC",Indiana,46259,solar
-77.8475,40.809167,58195,East Campus Steam Plant,Pennsylvania,16802,natural gas
-85.355833,43.834167,58196,Cargill Salt Hersey,Michigan,49639,natural gas
-112.864167,33.345,58557,Mesquite Generating Station Block 1,Arizona,85322,natural gas
-94.276667,44.093333,58197,POET Biorefining Lake Crystal,Minnesota,56055,petroleum
-77.543056,34.7975,58558,Onslow Power Producers,North Carolina,28540,biomass
-72.576666,41.554444,57068,GenConn Middletown LLC,Connecticut,6457,petroleum
-93.1994,44.9156,57069,Twin Cities Hydro LLC,Minnesota,55116,hydroelectric
-73.1075,41.2108,57070,GenConn Devon LLC,Connecticut,6460,petroleum
-90.1283,38.6972,57072,Granite City Works,Illinois,62040,other
-115.468611,35.556111,57073,Ivanpah 2,California,92364,solar
-122.456747,37.762524,58198,Parnassus Central Utility Plant,California,94143,natural gas
-115.4525,35.533056,57074,Ivanpah 1,California,92364,solar
-87.544444,36.540556,58559,Bi-County Gas Producers,Tennessee,37191,biomass
-111.928333,33.417222,58199,Arizona State University CHP,Arizona,85287,natural gas
-115.4825,35.580833,57075,Ivanpah 3,California,92364,solar
-78.873333,36.701389,58560,Halifax County Biomass,Virginia,24592,biomass
-77.610278,43.103889,58201,Monroe Community College Plant,New York,14623,natural gas
-84.9761,32.4119,57076,South Columbus Water Resource Facility,Georgia,31904,biomass
-117.47753,34.51231,58202,RE Victor Phelan Solar One LLC,California,92301,solar
-78.8617,42.8072,57078,Steel Winds II,New York,14218,wind
-98.182731,35.372359,58203,"Minco Wind III, LLC",Oklahoma,73059,wind
-112.935,38.53569,57079,Milford Wind Corridor I LLC,Utah,84751,wind
-70.991944,42.833056,58561,Merrimac Solar,Massachusetts,1860,solar
-121.694167,38.500278,58204,Grassland 3&4 Solar Project,California,95618,solar
-106.211944,31.823889,58562,Montana Power Station,Texas,79938,natural gas
-94.581111,39.111944,58205,Grand Ave Plant,Missouri,64106,natural gas
-93.906389,44.435556,58563,Hometown Bio Energy LLC,Minnesota,56058,biomass
-72.1013,44.67598,57080,Sheffield Wind,Vermont,5866,wind
-120.1325,36.142222,58206,West Gates Solar Station,California,93234,solar
-75.018056,40.4825,58564,Frenchtown III Solar,New Jersey,8825,solar
-75.0667,39.4636,57081,Calpine Vineland Solar LLC,New Jersey,8360,solar
-76.9825,39.039444,58207,Central Utility Plant at White Oak,Maryland,20903,natural gas
-156.536,20.79467,57082,Kaheawa Wind Power II LLC,Hawaii,96793,wind
-77.125278,39.950278,58565,Gettysburg Energy & Nutrient Rec Facility,Pennsylvania,17372,biomass
-74.393889,40.465278,58208,Cinnamon Bay Edgeboro Landfill,New Jersey,8850,biomass
-72.538333,42.145278,58568,Cottage Street Solar Facility,Massachusetts,1104,solar
-97.4175,36.846667,58209,"NextEra-Blackwell Wind, LLC",Oklahoma,74361,wind
-75.2225,39.835833,58569,Paradise Solar Energy Center,New Jersey,8086,solar
-72.474167,42.610833,58210,NFM Solar Power LLC,Massachusetts,1360,solar
-112.581111,38.560278,58570,Enel Cove Fort,Utah,84713,geothermal
-113.180833,33.378333,58213,Saddle Mountain Solar I,Arizona,85354,solar
-118.026944,46.421111,58571,Tucannon River Wind Farm,Washington,99328,wind
-71.71,41.649444,58214,West Greenwich Solar,Rhode Island,2817,solar
-83.055,31.026944,58572,Lakeland Solar Energy LLC,Georgia,31635,solar
-106.943056,39.648056,58574,Eagle Valley Clean Energy LLC Biomass,Colorado,81637,biomass
-77.659167,35.268333,58575,Smithfield Packaged Meats Corp.,North Carolina,28504,petroleum
-104.4,33.3,58576,GSE NM1,New Mexico,88230,solar
-87.200556,38.327222,58577,Veolia ES Blackfoot Landfill Facility,Indiana,47598,biomass
-120.528723,37.889753,58578,Sonora 1,California,95327,solar
-78.089444,35.373611,58215,Lee Combined Cycle Plant,North Carolina,27530,natural gas
-83.297778,43.757778,58580,Pheasant Run Wind LLC,Michigan,48757,wind
-68.2425,44.723056,57083,Bull Hill Wind Project,Maine,4634,wind
-121.2775,37.806944,58216,J.R. Simplot Company,California,95330,other
-134.0533,58.2325,57085,Lake Dorothy Hydroelectric Project,Alaska,99801,hydroelectric
-121.694167,38.500278,58217,Grassland 1&2 Solar Project,California,95618,solar
-157.975,21.68097,57087,Kahuku Wind Power LLC,Hawaii,96731,wind
-110.639167,47.333333,58218,Spion Kop Wind Farm,Montana,59701,wind
-105.999,43.01455,57090,Campbell Hill Windpower,Wyoming,82637,wind
-84.5875,41.016111,58220,Haviland Plastic Products,Ohio,45851,wind
-105.024,41.12968,57091,Silver Sage Windpower,Wyoming,82009,wind
-82.4379,42.9896,58222,E.B. Eddy Paper Inc,Michigan,48060,natural gas
-106.221442,42.884703,57093,Casper Wind Farm,Wyoming,82636,wind
-117.531111,34.043889,58581,Oltmans SCE at Champagne,California,91761,solar
-117.936389,33.622778,58223,Hoag Hospital Cogen Plant,California,92658,natural gas
-117.596111,34.05,58582,Oltmans SCE at Jurupa,California,91761,solar
-72.768611,41.691389,58224,CCSU Co-Gen-STBY Gen,Connecticut,6050,natural gas
-71.338889,41.773056,58583,Forbes Street Solar,Rhode Island,2915,solar
-116.683108,34.853581,58226,Newberry Solar 1 LLC,California,92365,solar
-74.657222,40.341389,58584,Princeton University Cogeneration,New Jersey,8543,solar
-116.090278,34.192222,58227,SEPV9 Power Plant,California,92277,solar
-121.815278,39.724167,58585,Sierra Nevada Brewing Co Hybrid,California,95928,natural gas
-75.453333,38.923056,58228,Milford Solar Farm,Delaware,19963,solar
-75.1675,39.900833,58231,Lincoln Financial Field,Pennsylvania,19148,solar
-117.0175,33.767222,58232,Tahquitz High School,California,92545,solar
-70.955833,42.051111,58586,Town of East Bridgewater CSG,Massachusetts,2333,solar
-88.49,40.9969,57094,Streator Cayuga Ridge South,Illinois,60460,wind
-116.555556,33.908889,58233,Wagner Wind LLC,California,92240,wind
-97.557372,27.122529,57095,Penascal II Wind Project LLC,Texas,78385,wind
-116.1525,34.171944,58234,SEPV 8,California,92277,solar
-120.48,45.51,57096,Star Point Wind Project LLC,Oregon,97065,wind
-75.02,39.424444,58235,Clayville,New Jersey,8361,natural gas
-99.9513,48.4968,57097,Rugby Wind Power Project,North Dakota,58384,wind
-92.872778,42.043333,58236,Marshalltown Generating Station,Iowa,50158,natural gas
-110.2842,34.6596,57098,Dry Lake Wind LLC,Arizona,85928,wind
-72.761111,41.691944,58237,CCSU Fuel Cell Project,Connecticut,6053,natural gas
-122.428288,47.266069,57099,WestRock (WA),Washington,98421,biomass
-120.4142,34.9537,57100,Santa Maria LFG Power Plant,California,93454,biomass
-120.3803,34.9494,57101,J&A-Santa Maria II LLC,California,93454,biomass
-118.0481,33.9716,57102,Whittier LFG Power Plant #1,California,90602,biomass
-71.848805,42.561007,57103,Newark America Mill,Massachusetts,1420,natural gas
-103.74,35.17,57106,Mesalands Comm College Wind Turbine,New Mexico,88401,wind
-112.931,38.58523,57107,Milford Wind Corridor Stage II LLC,Utah,84751,wind
-98.4525,34.8217,57108,Blue Canyon Windpower V LLC,Oklahoma,57015,wind
-86.935,40.6275,57109,Meadow Lake Wind Farm LLC,Indiana,49707,wind
-88.6233,41.1508,57110,Blackstone Wind Farm LLC,Illinois,60420,wind
-95.3233,43.3456,57111,Lost Lakes Wind Farm LLC,Iowa,51347,wind
-87.0242,40.6431,57112,Meadow Lake Wind Farm II LLC,Indiana,49707,wind
-88.53,41.1406,57113,Blackstone Wind Farm II LLC,Illinois,60420,wind
-83.566944,43.526944,58587,Tuscola Wind II LLC,Michigan,48757,wind
-106.657778,35.313333,58588,Sue Cleveland High School,New Mexico,87144,solar
-106.667778,35.264444,58589,Rio Rancho High School,New Mexico,87124,solar
-116.234444,34.157222,58590,Cascade Solar,California,92252,solar
-123.804167,45.414444,58591,POTB Digester,Oregon,97141,biomass
-115.47,33.08,58592,Solar Gen 2 Solar Facility,California,92243,solar
-121.501389,38.573889,58593,DGS Central Utility Plant,California,95811,natural gas
-96.952222,40.048889,58594,Steele Flats Wind Project LLC,Nebraska,68342,wind
-101.310833,35.238333,58596,"Grandview Wind Farm, LLC",Texas,79068,wind
-111.841667,40.763056,58597,HTW Plant 303 COGEN,Utah,84112,natural gas
-113.645833,37.639167,58598,Beryl Solar Plant,Utah,84714,solar
-113.09,37.807778,58599,Cedar Valley Solar Plant,Utah,84721,solar
-112.731667,38.023333,58600,Buckhorn Solar Plant,Utah,84760,solar
-113.008333,38.291389,58601,Milford Flat Solar Plant,Utah,84751,solar
-113.035556,38.291389,58602,Laho Solar Plant,Utah,84751,solar
-112.735833,38.256111,58603,Greenville Solar Plant,Utah,84731,solar
-112.988889,38.402778,58604,Granite Peak Solar Plant,Utah,84751,solar
-78.154167,35.313889,58605,Blueberry One,North Carolina,27530,solar
-122.394167,37.793333,58607,One Market Plaza,California,94109,natural gas
-70.381111,44.593333,58608,Saddleback Ridge Wind Farm,Maine,4224,wind
-117.456944,34.553056,58609,Industry Solar Power Generation Station 1 LLC,California,92301,solar
-117.191111,34.551111,58610,Navajo Solar Power Generation Station 1 LLC,California,92307,solar
-117.145,34.496944,58611,Powhatan Solar Power Generation Station 1 LLC,California,92307,solar
-117.191944,34.545,58612,Otoe Solar Power Generation Station 1 LLC,California,92307,solar
-97.640077,27.580489,58614,Patriot Wind Farm,Texas,78343,wind
-86.233611,39.79,58615,Indianapolis Motor Speedway Solar PV,Indiana,46222,solar
-120.075833,36.138056,58616,Westlands Solar PV Farm,California,93234,solar
-92.469167,44.064722,58617,Water Reclamation Plant,Minnesota,55901,biomass
-87.0194,40.5986,57115,Meadow Lake Wind Farm III LLC,Indiana,49707,wind
-90.265277,42.673333,57116,Quilt Block Wind Farm LLC,Wisconsin,53530,wind
-99.3444,37.5499,57118,Greensburg,Kansas,67054,wind
-93.5386,44.7956,57119,Koda Biomass Plant,Minnesota,55379,biomass
-100.7011,47.1333,57120,Wilton Wind II LLC,North Dakota,58579,wind
-97.931692,47.292437,57121,Ashtabula Wind II LLC,North Dakota,58056,wind
-117.8467,33.6481,57122,UCI Facilities Management Central Plant,California,92697,natural gas
-82.040881,30.227953,57123,Trail Ridge Landfill Gas Recovery,Florida,32234,biomass
-115.010833,42.825278,57124,Payne's Ferry,Idaho,83332,wind
-115.048889,42.811944,57125,Camp Reed,Idaho,83332,wind
-114.988611,42.770833,57126,Yahoo Creek,Idaho,83332,wind
-82.055452,29.122882,57128,G2 Energy Marion LLC,Florida,34480,biomass
-69.35,44.4967,57130,Beaver Ridge Wind,Maine,4941,wind
-85.2983,44.19,57131,Stoney Corners Wind Farm,Michigan,49657,wind
-121.3992,39.0728,57133,G2 Energy Ostrom Road LLC,California,95692,biomass
-102.853056,40.9925,57134,OREG 4 Peetz,Colorado,80747,other
-89.456111,41.599167,57135,Big Sky Wind LLC,Illinois,61349,wind
-115.0164,42.8925,57136,Tuana Springs,Idaho,83301,wind
-118.591,45.943,57137,Eurus Combine Hills Turbine Ranch 2,Oregon,97862,wind
-81.666666,33.283333,57138,Savannah River Site Biomass Cogen,South Carolina,29808,biomass
-78.6908,40.3042,57139,Cambria Wind LLC,Pennsylvania,15955,wind
-105.145904,40.591099,57141,RV CSU Power LLC,Colorado,80521,solar
-80.4925,38.0878,57151,Beech Ridge Energy LLC,West Virginia,25984,wind
-120.3475,45.8131,57152,Harvest Wind Project,Washington,99356,wind
-100.67882,31.085435,57153,Langford Wind Power,Texas,76935,wind
-98.328415,33.052226,57156,Barton Chapel Wind Farm,Texas,76458,wind
-120.8339,45.7269,57159,Windy Flats Wind Project,Washington,98613,wind
-91.636887,35.757401,57160,White River Lock and Dam 1,Arkansas,72501,hydroelectric
-91.765418,35.744036,57161,White River Lock and Dam 2,Arkansas,72550,hydroelectric
-82.38,29.623056,58618,Butler Plaza,Florida,32609,solar
-122.402778,37.795556,58619,Transamerica Pyramid,California,94111,natural gas
-70.303056,44.514722,58620,Canton Mountain Wind,Maine,4221,wind
-115.546389,32.803333,58621,Sol Orchard El Centro PV,California,92243,solar
-105.208889,40.324167,58622,Carter Hydro,Colorado,80513,hydroelectric
-79.340833,34.774167,58623,Holstein Plant,North Carolina,28364,solar
-73.405278,42.114444,58624,Berkshire 1,Massachusetts,1257,solar
-121.886944,37.719167,58625,Santa Rita Jail Hybrid,California,94568,batteries
-118.324722,34.681667,58626,Western Antelope Blue Sky Ranch A,California,93536,solar
-118.320278,34.688889,58627,Western Antelope Dry Ranch,California,93536,solar
-83.675833,33.678056,58628,Simon Solar Farm LLC,Georgia,30025,solar
-108.838333,32.144722,58629,"Lightning Dock Geothermal HI-01, LLC",New Mexico,88020,geothermal
-83.893333,40.449444,58630,RP Wind,Ohio,43348,wind
-76.016389,39.031667,58631,Queen Anne's County,Maryland,21617,solar
-110.863333,32.1825,58632,Actus Lend Lease DMAFB,Arizona,85707,solar
-121.787778,36.721111,58633,Monterey Regional Water Pollution Control Agency,California,93933,solar
-118.058889,34.695833,58634,Lancaster Baptist Church,California,93535,solar
-87.582778,41.790556,58635,Museum of Science and Industry,Illinois,60637,natural gas
-121.416791,38.554802,58636,Sacramento Fairbain Water Treatment Plant,California,95826,solar
-80.811667,35.2625,58638,Orbit Energy Charlotte,North Carolina,28206,biomass
-159.303056,22.131667,58639,KRS I Anahola Solar Hybrid,Hawaii,96703,solar
-159.45,21.900833,58640,KRS II Koloa Solar,Hawaii,96756,solar
-119.42,36.2,58642,Tulare 1 and 2,California,93274,solar
-89.088333,42.175278,58643,Rockford Solar Farm,Illinois,61109,solar
-115.32,35.63,58644,Silver State Solar Power South,Nevada,89019,solar
-95.01,30.632222,58645,RC Thomas Hydroelectric Project,Texas,77351,hydroelectric
-115.4,35.6,58646,Stateline Solar,California,92364,solar
-74.126111,40.638056,58647,Port Richmond WWT Solar,New York,10310,solar
-91.850521,35.84361,57162,White River Lock and Dam 3,Arkansas,72555,hydroelectric
-118.7236,34.1511,57163,Calabasas Gas to Energy Facility,California,91301,biomass
-96.957222,33.031111,57165,Farmers Branch Renewable Energy Facility,Texas,75067,biomass
-119.620304,39.493315,57166,Waste Management Lockwood LFGTE,Nevada,89434,biomass
-98.0228,29.7372,57167,Mesquite Creek LFGTE Project,Texas,78130,biomass
-81.658055,26.155833,57168,Waste Management Naples LFGTE Project,Florida,34117,biomass
-80.040555,36.193611,57169,Waste Management Piedmont LFGTE Project,North Carolina,27284,biomass
-82.244992,39.912438,57170,Suburban Landfill Gas Recovery,Ohio,43739,biomass
-103.767222,46.245556,57171,Cedar Hills Wind Farm,North Dakota,58651,wind
-101.7564,46.8214,57172,Glen Ullin Station 6,North Dakota,58631,other
-102.743055,40.756944,57174,Colorado Highlands Wind,Colorado,80728,wind
-75.164903,38.782931,57176,University of Delaware Wind Turbine,Delaware,19958,wind
-87.0328,40.6778,57177,Meadow Lake Wind Farm IV,Indiana,49707,wind
-72.6686,41.7614,57179,HSCo CHP,Connecticut,6010,natural gas
-76.455555,39.959167,57182,PPL Frey Farm Landfill Wind,Pennsylvania,17516,wind
-68.6647,44.8803,57184,Orono Hydro Station,Maine,4461,hydroelectric
-73.581111,41.676111,57185,Cricket Valley Energy,New York,12522,natural gas
-79.3186,42.1989,57186,Chautauqua LFGTE Facility,New York,14701,biomass
-152.4406,57.7869,57187,Pillar Mountain Wind Project Microgrid,Alaska,99615,wind
-120.1819,46.9547,57188,Vantage Wind Energy LLC,Washington,98926,wind
-94.518056,39.981389,57189,Lost Creek Wind Energy Facility,Missouri,64463,wind
-87.9894,45.7736,57190,Little Quinnesec Falls Hydro Project,Wisconsin,54151,hydroelectric
-87.6514,41.6758,57191,Exelon Solar Chicago,Illinois,60643,solar
-114.492222,39.104167,57192,Spring Valley Wind Project,Nevada,89301,wind
-97.9056,45.215,57194,Day County Wind LLC,South Dakota,57434,wind
